seed,method,block_id,sequence_id,cell,block_length,n_jumps,nll,latent_mse,late_nll,late_latent_mse,mean_h,mean_q,mean_r,mean_jump_probability,mean_release_probability
43000,learned_event_learned_qr,0,0,011,96,1,0.8346356450736322,0.05386803412744846,0.808014952546769,0.06368455597313413,0.010900990762645571,0.06528116418252443,0.09021924822454375,0.011366696243284619,0.011366696243284619
43000,learned_event_learned_qr,1,0,101,128,13,1.0638926058694034,0.10373228273957089,0.7276447488636374,0.054163435506492774,0.014094695185950908,0.1222562551222296,0.12229776200206519,0.042111972203272556,0.042111972203272556
43000,learned_event_learned_qr,2,0,110,64,5,0.3531736687232693,0.010579290908065243,0.7072994544057009,0.009366760493849376,0.016755141028623,0.030512454159988277,0.03048335472900778,0.031656780712522745,0.031656780712522745
43000,learned_event_learned_qr,3,0,101,96,5,1.0169823520391592,0.0856675635975744,1.5524914534760845,0.06672740654479126,0.0208094743488591,0.08313097996822323,0.08443569422144392,0.04347738645257121,0.04347738645257121
43000,learned_event_learned_qr,4,0,101,64,3,1.0939695334446535,0.09361548373356626,0.989673581131203,0.11876706484696095,0.024136462796275737,0.11223800821417029,0.1178715195772009,0.05129350772255553,0.05129350772255553
43000,learned_event_learned_qr,5,0,111,96,11,1.3196378869035514,0.10237719911818931,0.9925483215249067,0.0858604142267107,0.03203595272674226,0.13555787541491324,0.13624240375700733,0.08624221138159734,0.08624221138159734
43000,learned_event_learned_qr,6,0,111,64,3,1.0516022415680668,0.10837318234389895,1.1890905381047912,0.16755882577111508,0.03888131432448112,0.09978240677636618,0.10001964475944933,0.0687296596891793,0.0687296596891793
43000,learned_event_learned_qr,7,0,110,96,7,0.43312329347676837,0.010179081149984922,0.08771243639163562,0.00722381648336865,0.04481037459566899,0.024472461843720993,0.024468083115409146,0.08950142034392243,0.08950142034392243
43000,learned_event_learned_qr,8,0,011,64,0,1.112113337733144,0.12235881627419354,0.8462309106987251,0.1029782279856662,0.052105469825076335,0.11044673551749926,0.10986537364093836,0.06462504170075674,0.06462504170075674
43000,learned_event_learned_qr,9,0,110,128,10,0.4899830836063308,0.013047497276298043,0.7578216679929661,0.0158397134521893,0.055191881343004935,0.022833921370510435,0.022822211522275267,0.09411242170225621,0.09411242170225621
43000,learned_event_learned_qr,10,0,011,128,0,0.9797356703844877,0.10628132516946712,0.8673094735202385,0.06883764768498736,0.059494477210902924,0.12086925130268203,0.11990490233428157,0.04126162795058777,0.04126162795058777
43000,learned_event_learned_qr,11,0,111,128,9,0.9059809627679918,0.07251021443174263,1.8063481505230554,0.07644867295074585,0.054995390821096876,0.07804365957935458,0.07766181307410905,0.06847163792773661,0.06847163792773661
43000,learned_event_learned_qr,12,1,011,64,0,1.025155157191403,0.07734609457559692,0.8664118976377546,0.08948644300247603,0.010486528699079586,0.057461707991637516,0.13719321278604502,0.0322073992740488,0.0322073992740488
43000,learned_event_learned_qr,13,1,011,96,0,0.8191806273719827,0.08949096017186403,1.0678657871458002,0.1337315419993642,0.012219304919036687,0.10052072782768157,0.1048299077378107,0.009661155425796018,0.009661155425796018
43000,learned_event_learned_qr,14,1,110,128,8,0.5402523938044868,0.014772544403873381,0.48846473455113015,0.01909155216342974,0.018662603260794986,0.030925325111732425,0.030938063129397782,0.059118936188226584,0.059118936188226584
43000,learned_event_learned_qr,15,1,111,64,6,1.244368136360357,0.1136605992350547,1.2539708506039524,0.17379938859025695,0.025706468855239417,0.12572143250704093,0.1277954688981362,0.06019233403992609,0.06019233403992609
43000,learned_event_learned_qr,16,1,101,96,7,0.9876640857125544,0.07985704129667298,1.0971538291926506,0.14542909438304064,0.030009824021926774,0.09842397031594674,0.09767086384783423,0.06629488114821784,0.06629488114821784
43000,learned_event_learned_qr,17,1,111,128,8,1.0715069430952582,0.1252659525515209,0.6428609941403443,0.10043081094728556,0.041318078352807694,0.11300215550426496,0.11224486720665398,0.07051779248988005,0.07051779248988005
43000,learned_event_learned_qr,18,1,110,64,0,0.07722775424769487,0.010541936242354399,0.17697404453823942,0.008895846960636446,0.03993421573545089,0.02131363396029298,0.021292959660168344,0.01594682085288606,0.01594682085288606
43000,learned_event_learned_qr,19,1,101,64,5,0.9048326796247446,0.08041401349019046,0.943014905797724,0.08554271730642748,0.03968462304183866,0.07352256774198873,0.07355049128806493,0.05871949468610748,0.05871949468610748
43000,learned_event_learned_qr,20,1,101,128,11,1.1135891006023853,0.07570308530163394,1.0668455151904914,0.06554036998305664,0.04715185706796436,0.09156671310593759,0.09140520098826613,0.08697738057425082,0.08697738057425082
43000,learned_event_learned_qr,21,1,011,128,0,0.7890186933623208,0.06414946522730802,0.7292392286724081,0.07744870339849283,0.04643210369030504,0.08972976740365851,0.09010142533302423,0.01060000582082791,0.01060000582082791
43000,learned_event_learned_qr,22,1,111,96,11,1.0953745754503796,0.08829062793951932,1.1459836858722872,0.07525862089891502,0.046285104470154353,0.08677979864281644,0.08728516401329951,0.08331112812288456,0.08331112812288456
43000,learned_event_learned_qr,23,1,110,96,5,0.06438929620586513,0.009146032309758955,-0.26465398709312565,0.012679409944122082,0.047307567256320515,0.020506253084427908,0.020497166110303795,0.030626402163721398,0.030626402163721398
43000,learned_event_learned_qr,24,2,111,96,7,1.2786568999368886,0.15104019786685208,1.159632489023801,0.05863836389659972,0.01450335663794533,0.10726046389550849,0.18361777579783092,0.0525903729888559,0.0525903729888559
43000,learned_event_learned_qr,25,2,110,64,5,0.5237177655684443,0.011528971588259357,0.8305729202439148,0.009505089829398362,0.017630632456761518,0.03959507710803178,0.039689278283493376,0.03551310372635877,0.03551310372635877
43000,learned_event_learned_qr,26,2,011,128,0,0.8182270450116358,0.079471539444624,0.6472680516617535,0.08704427009484175,0.018997512425625564,0.07834482194078474,0.07892367995517022,0.010876783504631844,0.010876783504631844
43000,learned_event_learned_qr,27,2,110,128,9,0.4970422523662963,0.010121631073403786,0.3346135116540728,0.013704444670624616,0.02342273858655608,0.02681260436103124,0.026913347831177263,0.06332030759213461,0.06332030759213461
43000,learned_event_learned_qr,28,2,101,96,5,1.0064554002348376,0.1077396108869693,0.7519317352024503,0.0715110309843317,0.029261600720006855,0.08620414528823635,0.08614428807505893,0.057645035033047055,0.057645035033047055
43000,learned_event_learned_qr,29,2,110,96,9,0.4334484544609902,0.008632457742405387,0.2567939949784248,0.009039824501796058,0.035483638845358066,0.025596694341858895,0.025559238389728702,0.07830556005620555,0.07830556005620555
43000,learned_event_learned_qr,30,2,111,64,3,0.9135105089408476,0.05516016611210229,0.8077242119533106,0.06529661453390517,0.04523124814518898,0.053429976049869626,0.05340737919229267,0.07647410337005311,0.07647410337005311
